"hafasId";"rmvId";"dhId";"hstName";"nameFahrPlan";"xIplWert";"yIplWert";"xWgs84";"yWgs84";"lno";"istBahnhof";"gueltigAb";"gueltigBis";"verbund1IstGleichRmv";"land";"rp";"landKreis";"gemeindeName";"ortsTeilName";"agsLand";"agsRp";"agsLk";"agsG";"agsOt"
"3020307";"20307";"de:06631:20307";"Haus Helfrich";"Ebersburg-Schmalnau Haus Helfrich";"3557416";"5588915";"9,80707570245431";"50,4332878716952";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Ebersburg";"Schmalnau";"06";"6";"31";"004";"040"
"3020308";"20308";"de:06631:20308";"Gershof";"Eichenzell-Büchenberg Gershof";"3549894";"5589584";"9,70130305631285";"50,4399882723505";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Eichenzell";"Büchenberg";"06";"6";"31";"006";"010"
"3020313";"20313";"de:06631:20313";"Büchenberg";"Eichenzell-Büchenberg";"3550522";"5589046";"9,7100701271932";"50,4350984917564";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Eichenzell";"Büchenberg";"06";"6";"31";"006";"010"
"3020314";"20314";"de:06631:20314";"Zillbach";"Eichenzell-Zillbach";"3551381";"5588272";"9,72205388686047";"50,4280664886411";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Eichenzell";"Zillbach";"06";"6";"31";"006";"120"
"3020315";"20315";"de:06631:20315";"Döllbach";"Eichenzell-Döllbach";"3552215";"5589944";"9,73402253744225";"50,4430226618098";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Eichenzell";"Döllbach";"06";"6";"31";"006";"020"
"3020318";"20318";"de:06631:20318";"Mittelberg";"Poppenhausen (Wasserkuppe)-Steinwand Mittelberg";"3563616";"5598055";"9,89588126088506";"50,5148053729894";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Poppenhausen";"Steinwand";"06";"6";"31";"021";"050"
"3020319";"20319";"de:06531:20319";"Am Nußbaum";"Biebertal-Königsberg Am Nußbaum";"3467432";"5611829";"8,5385495817515";"50,641167991796";"VGO-GI";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Gießen";"Biebertal";"Königsberg";"06";"5";"31";"002";"030"
"3020342";"20342";"de:06631:20342";"Kasseler Straße";"Neuhof-Tiefengruben Kasseler Straße";"3546083";"5593232";"9,64810867326092";"50,4730919556248";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Neuhof";"Tiefengruben";"06";"6";"31";"018";"080"
"3020343";"20343";"de:06631:20343";"In der Au";"Neuhof-Dorfborn In der Au";"3544840";"5592414";"9,63050229473524";"50,4658350859512";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Neuhof";"Dorfborn";"06";"6";"31";"018";"010"
"3020344";"20344";"de:06631:20344";"Zollweg";"Neuhof Zollweg";"3543769";"5591024";"9,61525652370355";"50,4534208978416";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Neuhof";"Neuhof";"06";"6";"31";"018";"060"
"3020346";"20346";"de:06531:20346";"Am Heddrich";"Biebertal-Königsberg Am Heddrich";"3467174";"5611726";"8,53491155534852";"50,6402276288526";"VGO-GI";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Gießen";"Biebertal";"Königsberg";"06";"5";"31";"002";"030"
"3020347";"20347";"de:06631:20347";"Opperz";"Neuhof Opperz";"3544071";"5590598";"9,61945858517159";"50,44956890957";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Neuhof";"Neuhof";"06";"6";"31";"018";"060"
"3020348";"20348";"de:06631:20348";"Sägewerk";"Neuhof Rettungszentrum";"3544552";"5590084";"9,6261693990669";"50,4449121725314";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Neuhof";"Neuhof";"06";"6";"31";"018";"060"
"3020349";"20349";"de:06631:20349";"Johannes-Kepler-Schule";"Neuhof Johannes-Kepler-Schule";"3544925";"5590250";"9,63144011252613";"50,4463759794213";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Neuhof";"Neuhof";"06";"6";"31";"018";"060"
"3020350";"20350";"de:06631:20350";"Erlenhöfe";"Neuhof Erlenhöfe";"3543606";"5588653";"9,61268597432276";"50,4321195250882";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Neuhof";"Neuhof";"06";"6";"31";"018";"060"
"3020351";"20351";"de:06631:20351";"Sommerberg";"Neuhof-Giesel Sommerberg";"3540644";"5597141";"9,57192060586356";"50,5086326874405";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Neuhof";"Giesel";"06";"6";"31";"018";"020"
"3020352";"20352";"de:06631:20352";"Raiffeisen";"Neuhof-Giesel Raiffeisen";"3540290";"5596644";"9,56687692475467";"50,5041894801354";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Neuhof";"Giesel";"06";"6";"31";"018";"020"
"3020360";"20360";"de:06631:20360";"Ortsmitte";"Kalbach-Veitsteinbach Ortsmitte";"3546005";"5583652";"9,64583627970822";"50,3869814898754";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Kalbach";"Veitsteinbach";"06";"6";"31";"016";"070"
"3020361";"20361";"de:06631:20361";"Landrückenstraße";"Kalbach-Veitsteinbach Landrückenstraße";"3545499";"5584397";"9,63881192570231";"50,3937178249776";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Kalbach";"Veitsteinbach";"06";"6";"31";"016";"070"
"3020362";"20362";"de:06631:20362";"Eichenried";"Kalbach-Eichenried";"3546410";"5584688";"9,65165838602482";"50,396262572299";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Kalbach";"Eichenried";"06";"6";"31";"016";"010"
"3020363";"20363";"de:06631:20363";"Sebastianstraße";"Kalbach-Mittelkalbach Sebastianstraße";"3546062";"5587314";"9,64708624420163";"50,4198956501949";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Kalbach";"Mittelkalbach";"06";"6";"31";"016";"030"
"3020364";"20364";"de:06631:20364";"Balzermühle";"Kalbach-Oberkalbach Balzermühle";"3547191";"5586167";"9,66282703345951";"50,4094955218124";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Kalbach";"Oberkalbach";"06";"6";"31";"016";"050"
"3020367";"20367";"de:06435:20367";"Fuldaer Straße";"Sinntal-Oberzell Fuldaer Straße";"3550989";"5579269";"9,71531797687441";"50,3471713849322";"KVG MKK";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Sinntal";"Oberzell";"06";"4";"35";"027";"060"
"3020368";"20368";"de:06435:20368";"Gröllbachstraße";"Sinntal-Oberzell Gröllbachstraße";"3550999";"5579778";"9,71552727890821";"50,3517460232228";"KVG MKK";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Sinntal";"Oberzell";"06";"4";"35";"027";"060"
"3020369";"20369";"de:06435:20369";"Schneidmühle";"Sinntal-Oberzell Schneidmühle";"3550410";"5577816";"9,70698999830412";"50,3341598251659";"KVG MKK";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Sinntal";"Oberzell";"06";"4";"35";"027";"060"
"3020370";"20370";"de:06435:20370";"Feuerwehr";"Sinntal-Oberzell Feuerwehr";"3550833";"5577792";"9,71292751430858";"50,3339077792778";"KVG MKK";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Sinntal";"Oberzell";"06";"4";"35";"027";"060"
"3020371";"20371";"de:06435:20371";"Jahnstraße";"Sinntal-Züntersbach Jahnstraße";"3552209";"5575682";"9,73196068135405";"50,3148203578235";"KVG MKK";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Sinntal";"Züntersbach";"06";"4";"35";"027";"120"
"3020372";"20372";"de:06435:20372";"Alte Schule";"Sinntal-Züntersbach Alte Schule";"3552226";"5575277";"9,73214337501036";"50,3111782179259";"KVG MKK";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Sinntal";"Züntersbach";"06";"4";"35";"027";"120"
"3020373";"20373";"de:06631:20373";"Gerbachshof";"Eichenzell Gerbachshof";"3548859";"5596446";"9,68762969403538";"50,5017582194025";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Eichenzell";"Eichenzell";"06";"6";"31";"006";"030"
"3020376";"20376";"de:06631:20376";"Sportplatz";"Flieden-Schweben Sportplatz";"3542567";"5588039";"9,59799391445565";"50,4266762575105";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Flieden";"Schweben";"06";"6";"31";"008";"060"
"3020377";"20377";"de:06631:20377";"Leimenhof";"Flieden-Rückers Leimenhof";"3539509";"5585344";"9,55467822983154";"50,4026633175479";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Flieden";"Rückers";"06";"6";"31";"008";"050"
"3020378";"20378";"de:06631:20378";"Ortsmitte";"Flieden-Rückers Ortsmitte";"3541318";"5585825";"9,58017454060174";"50,406862964301";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Flieden";"Rückers";"06";"6";"31";"008";"050"
"3020379";"20379";"de:06631:20379";"Eckenheim";"Flieden-Rückers Eckenheim";"3541124";"5585830";"9,5774462508275";"50,4069215025116";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Flieden";"Rückers";"06";"6";"31";"008";"050"
"3020380";"20380";"de:06631:20380";"Keutzelbuch";"Flieden-Rückers Keutzelbuch";"3540101";"5584656";"9,5629313485494";"50,3964385734313";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Flieden";"Rückers";"06";"6";"31";"008";"050"
"3020381";"20381";"de:06631:20381";"Adenmühle";"Flieden Adenmühle";"3540340";"5586505";"9,56649077072274";"50,4130436010326";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Flieden";"Flieden";"06";"6";"31";"008";"020"
"3020383";"20383";"de:06531:20383";"Gewerbegebiet";"Lollar Gewerbegebiet";"3478888";"5611732";"8,70050266265343";"50,6408239108857";"VGO-GI";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Gießen";"Lollar";"Lollar";"06";"5";"31";"013";"010"
"3020385";"20385";"de:06631:20385";"Reinhardstraße";"Flieden Reinhardstraße";"3540206";"5587783";"9,56474239585221";"50,4245411748502";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Flieden";"Flieden";"06";"6";"31";"008";"020"
"3020386";"20386";"de:06631:20386";"Abzweig Kellerei";"Flieden Abzweig Kellerei";"3539123";"5588699";"9,54959841879408";"50,4328484867056";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Flieden";"Flieden";"06";"6";"31";"008";"020"
"3020387";"20387";"de:06631:20387";"Döngesmühle Kirche";"Flieden Döngesmühle Kirche";"3538864";"5588402";"9,54592252928501";"50,4301958244712";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Flieden";"Flieden";"06";"6";"31";"008";"020"
"3020388";"20388";"de:06631:20388";"Döngesmühle Am Mühlberg";"Flieden Döngesmühle Am Mühlberg";"3538483";"5588483";"9,54056895311243";"50,4309490263273";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Flieden";"Flieden";"06";"6";"31";"008";"020"
"3020389";"20389";"de:06631:20389";"Federwisch";"Flieden-Magdlos Federwisch";"3537331";"5587951";"9,52430349186225";"50,4262409418051";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Flieden";"Magdlos";"06";"6";"31";"008";"040"
"3020390";"20390";"de:06631:20390";"Magdlos";"Flieden-Magdlos";"3536611";"5587900";"9,51416664319316";"50,4258277503945";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Flieden";"Magdlos";"06";"6";"31";"008";"040"
"3020391";"20391";"de:06631:20391";"Laugendorf";"Flieden-Höf und Haid Laugendorf";"3537635";"5585431";"9,52832906708033";"50,4035682280776";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Flieden";"Höf u. Haid";"06";"6";"31";"008";"030"
"3020392";"20392";"de:06631:20392";"Haid";"Flieden-Höf und Haid Haid";"3536513";"5586198";"9,51262223015856";"50,4105338233848";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Flieden";"Höf u. Haid";"06";"6";"31";"008";"030"
"3020393";"20393";"de:06631:20393";"Oberstork";"Flieden-Stork Oberstork";"3534760";"5586856";"9,48802283186307";"50,4165550768391";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Flieden";"Stork";"06";"6";"31";"008";"070"
"3020394";"20394";"de:06631:20394";"Unterstork";"Flieden-Stork Unterstork";"3535635";"5587035";"9,50035037421589";"50,4181118337636";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Flieden";"Stork";"06";"6";"31";"008";"070"
"3020396";"20396";"de:06631:20396";"Kautz";"Flieden-Höf und Haid Kautz";"3538892";"5585222";"9,54598751122322";"50,4016077092402";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Flieden";"Höf u. Haid";"06";"6";"31";"008";"030"
"3020398";"20398";"de:06631:20398";"Mühlenstraße";"Großenlüder-Kleinlüder Mühlenstraße";"3536646";"5601485";"9,5159890281455";"50,547945563722";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Großenlüder";"Kleinlüder";"06";"6";"31";"011";"030"
"3020399";"20399";"de:06631:20399";"Feuerwehrhaus";"Großenlüder-Bimbach Feuerwehrhaus";"3540802";"5604468";"9,574948974167";"50,5744852343861";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Großenlüder";"Bimbach";"06";"6";"31";"011";"090"
"3020400";"20400";"de:06631:20400";"Am Sägewerk";"Großenlüder-Bimbach Am Sägewerk";"3540094";"5604552";"9,56496385098552";"50,5752892801806";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Großenlüder";"Bimbach";"06";"6";"31";"011";"090"
"3020401";"20401";"de:06631:20401";"Ortsmitte";"Großenlüder Ortsmitte";"3538352";"5606172";"9,54054005472712";"50,5899685052995";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Großenlüder";"Großenlüder";"06";"6";"31";"011";"020"
"3020402";"20402";"de:06631:20402";"Schlitzer Straße";"Großenlüder Schlitzer Straße";"3538240";"5606720";"9,53901484679548";"50,5949018843206";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Großenlüder";"Großenlüder";"06";"6";"31";"011";"020"
"3020403";"20403";"de:06631:20403";"Eichenau";"Großenlüder-Eichenau";"3536960";"5608431";"9,52110839842295";"50,610364638329";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Großenlüder";"Eichenau";"06";"6";"31";"011";"010"
"3020404";"20404";"de:06631:20404";"Uffhausen";"Großenlüder-Uffhausen";"3537661";"5605054";"9,53066950340952";"50,5799635561661";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Großenlüder";"Uffhausen";"06";"6";"31";"011";"070"
"3020405";"20405";"de:06631:20405";"Ortsmitte";"Großenlüder-Müs Ortsmitte";"3535827";"5606228";"9,50489040007773";"50,5906320893067";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Großenlüder";"Müs";"06";"6";"31";"011";"050"
"3020406";"20406";"de:06631:20406";"Eichenauer Straße";"Großenlüder-Müs Eichenauer Straße";"3535822";"5606711";"9,50486629106645";"50,594974167988";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Großenlüder";"Müs";"06";"6";"31";"011";"050"
"3020407";"20407";"de:06631:20407";"Brücke";"Hosenfeld-Hainzell Brücke";"3534866";"5600921";"9,49082357009404";"50,5429843171099";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Hosenfeld";"Hainzell";"06";"6";"31";"014";"040"
"3020408";"20408";"de:06631:20408";"Friedhofstraße";"Hosenfeld-Blankenau Friedhofstraße";"3533712";"5601083";"9,47455890296166";"50,5445081495647";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Hosenfeld";"Blankenau";"06";"6";"31";"014";"010"
"3020410";"20410";"de:06631:20410";"Gersrod";"Hosenfeld-Schletzenhausen Gersrod";"3534701";"5599090";"9,48832576346794";"50,5265347293866";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Hosenfeld";"Schletzenhausen";"06";"6";"31";"014";"100"
"3020411";"20411";"de:06631:20411";"Schletzenhausen";"Hosenfeld-Schletzenhausen";"3534890";"5598426";"9,4909290137846";"50,5205546092551";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Hosenfeld";"Schletzenhausen";"06";"6";"31";"014";"100"
"3020412";"20412";"de:06631:20412";"Ortsmitte";"Hosenfeld Ortsmitte";"3534045";"5596749";"9,47886165412696";"50,5055291876193";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Hosenfeld";"Hosenfeld";"06";"6";"31";"014";"050"
"3020413";"20413";"de:06631:20413";"Brandlos";"Hosenfeld-Brandlos";"3534309";"5594358";"9,48236369323904";"50,4840202445078";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Hosenfeld";"Brandlos";"06";"6";"31";"014";"020"
"3020414";"20414";"de:06631:20414";"Pfaffenrod";"Hosenfeld-Pfaffenrod";"3533643";"5594828";"9,47302245889233";"50,488283812974";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Hosenfeld";"Pfaffenrod";"06";"6";"31";"014";"070"
"3020415";"20415";"de:06631:20415";"Poppenrod";"Hosenfeld-Poppenrod";"3533437";"5595914";"9,47021683051054";"50,4980580516017";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Hosenfeld";"Poppenrod";"06";"6";"31";"014";"080"
"3020416";"20416";"de:06631:20416";"Schwimmbad";"Hosenfeld Schwimmbad";"3533966";"5597539";"9,4778198598537";"50,512635349515";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Hosenfeld";"Hosenfeld";"06";"6";"31";"014";"050"
"3020417";"20417";"de:06631:20417";"Schlingenmühle";"Hosenfeld-Jossa Schlingenmühle";"3532771";"5595772";"9,46081812746448";"50,4968191452386";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Hosenfeld";"Jossa";"06";"6";"31";"014";"060"
"3020418";"20418";"de:06631:20418";"Bürgerhaus";"Hosenfeld-Blankenau Bürgerhaus";"3533117";"5600957";"9,4661538643292";"50,5434094472557";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Hosenfeld";"Blankenau";"06";"6";"31";"014";"010"
"3020419";"20419";"de:06631:20419";"Jossa";"Hosenfeld-Jossa";"3532096";"5594952";"9,45123493406815";"50,4894851562555";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Hosenfeld";"Jossa";"06";"6";"31";"014";"060"
"3020437";"20437";"de:06535:20437";"Ortsmitte";"Grebenau-Wallersdorf Ortsmitte";"3534355";"5624005";"9,48575264117905";"50,750519373649";"VGO-VB";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Vogelsberg";"Grebenau";"Wallersdorf";"06";"5";"35";"006";"070"
"3020438";"20438";"de:06535:20438";"Kreissparkasse";"Grebenau Kreissparkasse";"3533444";"5623129";"9,47276514431766";"50,742698147183";"VGO-VB";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Vogelsberg";"Grebenau";"Grebenau";"06";"5";"35";"006";"030"
"3020439";"20439";"de:06535:20439";"Auwa Chemie";"Grebenau-Eulersdorf Auwa Chemie";"3532320";"5622426";"9,45678009257721";"50,7364424263002";"VGO-VB";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Vogelsberg";"Grebenau";"Eulersdorf";"06";"5";"35";"006";"020"
"3020440";"20440";"de:06535:20440";"Friedhof";"Grebenau-Eulersdorf Friedhof";"3531965";"5622348";"9,45174478784242";"50,7357608992215";"VGO-VB";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Vogelsberg";"Grebenau";"Eulersdorf";"06";"5";"35";"006";"020"
"3020441";"20441";"de:06535:20441";"Siedlung";"Grebenau-Eulersdorf Siedlung";"3531697";"5622181";"9,44793430044249";"50,7342743963846";"VGO-VB";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Vogelsberg";"Grebenau";"Eulersdorf";"06";"5";"35";"006";"020"
"3020442";"20442";"de:06535:20442";"Im Seibelsborn";"Grebenau-Schwarz Im Seibelsborn";"3529842";"5620679";"9,42153811615323";"50,720870922506";"VGO-VB";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Vogelsberg";"Grebenau";"Schwarz";"06";"5";"35";"006";"050"
"3020443";"20443";"de:06535:20443";"Im Eisfeld";"Grebenau-Schwarz Im Eisfeld";"3529963";"5620848";"9,4232652172304";"50,7223838607313";"VGO-VB";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Vogelsberg";"Grebenau";"Schwarz";"06";"5";"35";"006";"050"
"3020444";"20444";"de:06535:20444";"Pfarrhecke";"Grebenau-Schwarz Pfarrhecke";"3529650";"5620895";"9,41883667314693";"50,7228223775815";"VGO-VB";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Vogelsberg";"Grebenau";"Schwarz";"06";"5";"35";"006";"050"
"3020445";"20445";"de:06631:20445";"Forsthaus";"Hünfeld-Dammersbach Forsthaus";"3554840";"5611295";"9,77411073888624";"50,6347031907984";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Hünfeld";"Dammersbach";"06";"6";"31";"015";"010"
"3020447";"20447";"de:06631:20447";"Erlingsmühle";"Kalbach-Uttrichshausen Erlingsmühle";"3551632";"5585950";"9,72526689150163";"50,4071718631528";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Kalbach";"Uttrichshausen";"06";"6";"31";"016";"060"
"3020451";"20451";"de:06631:20451";"Gartenstraße";"Kalbach-Niederkalbach Gartenstraße";"3545333";"5588832";"9,63701253892022";"50,4335979457232";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Kalbach";"Niederkalbach";"06";"6";"31";"016";"040"
"3020455";"20455";"de:06631:20455";"Feriengebiet";"Hilders Feriengebiet";"3572000";"5605014";"10,0154124516454";"50,5763840276902";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Hilders";"Hilders";"06";"6";"31";"012";"060"
"3020456";"20456";"de:06631:20456";"Melzdorf";"Petersberg-Melzdorf";"3553211";"5605052";"9,75019354642482";"50,5787373504155";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Petersberg";"Melzdorf";"06";"6";"31";"020";"050"
"3020457";"20457";"de:06631:20457";"Gotthards";"Nüsttal-Gotthards";"3563862";"5610011";"9,90139889661201";"50,6222445432927";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Nüsttal";"Gotthards";"06";"6";"31";"019";"010"
"3020458";"20458";"de:06631:20458";"Tannfeldstraße";"Tann (Rhön)-Wendershausen Tannfeldstraße";"3572061";"5611500";"10,0175308727466";"50,6346732508166";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Tann";"Wendershausen";"06";"6";"31";"023";"100"
"3020459";"20459";"de:06631:20459";"Raiffeisen";"Tann (Rhön)-Wendershausen Raiffeisen";"3571970";"5610881";"10,0161247824353";"50,6291208796915";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Tann";"Wendershausen";"06";"6";"31";"023";"100"
"3020460";"20460";"de:06631:20460";"Dorfstraße";"Hofbieber-Wiesen Dorfstraße";"3555423";"5605708";"9,78151740355177";"50,5844284609214";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Hofbieber";"Wiesen";"06";"6";"31";"013";"160"
"3020461";"20461";"de:06631:20461";"Röderhaid";"Ebersburg-Ebersberg Röderhaid";"3559182";"5593472";"9,83264832890254";"50,4740746145316";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Ebersburg";"Ebersberg";"06";"6";"31";"004";"020"
"3020462";"20462";"de:06631:20462";"Abzw. Stellberg";"Ebersburg-Schmalnau Abzweig Stellberg";"3557048";"5589285";"9,80195295200701";"50,4366495961855";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Ebersburg";"Schmalnau";"06";"6";"31";"004";"040"
"3020463";"20463";"de:06631:20463";"Osthessen-Center";"Fulda Osthessen-Center";"3548695";"5601699";"9,68600319314787";"50,5489910035802";"STADTFD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Fulda";"Fulda";"06";"6";"31";"009";"010"
"3020464";"20464";"de:06535:20464";"Bahnhof";"Schlitz Bahnhof";"3539939";"5616247";"9,5640336396015";"50,6804266661109";"VGO-VB";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Vogelsberg";"Schlitz";"Schlitz";"06";"5";"35";"015";"120"
"3020466";"20466";"de:06535:20466";"Ortsmitte";"Schlitz-Hutzdorf Ortsmitte";"3541367";"5616776";"9,58429577965895";"50,6850821810579";"VGO-VB";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Vogelsberg";"Schlitz";"Hutzdorf";"06";"5";"35";"015";"050"
"3020467";"20467";"de:06535:20467";"Ortsmitte";"Schlitz-Sandlofs Ortsmitte";"3542277";"5617855";"9,59729477686382";"50,694715866833";"VGO-VB";"0";"01.01.1995";"";"1";"Hessen";"Gießen";"Vogelsberg";"Schlitz";"Sandlofs";"06";"5";"35";"015";"110"
"3020468";"20468";"de:06631:20468";"Brücke";"Burghaun Brücke";"3551676";"5618630";"9,73041524421503";"50,7009239061904";"LNG FD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Burghaun";"Burghaun";"06";"6";"31";"002";"010"
"3020469";"20469";"de:06631:20469";"Kirche";"Fulda-Haimbach Kirche";"3544457";"5601464";"9,62618440049045";"50,5472157728482";"STADTFD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Fulda";"Haimbach";"06";"6";"31";"009";"170"
"3020471";"20471";"de:06631:20471";"Hellersgrundstraße";"Fulda-Harmerz Hellersgrundstraße";"3546322";"5597774";"9,65203746034005";"50,5139016223521";"STADTFD";"0";"01.01.1995";"";"1";"Hessen";"Kassel";"Fulda";"Fulda";"Harmerz";"06";"6";"31";"009";"240"
